cluster index	parent mass	RTMean	component	#Scan#	Compound_Name
43760	125.05970478193566	5.022121	15	43760.0	4-METHYLCATECHOL
52851	125.0597047795942	5.6409583	15		
82348	125.0597051444714	8.279427	4494		
32837	125.05971053999416	4.1712685	-1		
38607	125.05971081459516	4.5920024	15		
14261	125.05971212700722	2.3232968	-1		
20873	125.05971287273556	3.2242856	15		
29660	125.05971309795214	3.918554	10000	29660.0	4-METHYLCATECHOL
34591	125.05971308976834	4.2632504	4107		
25137	125.05971440806414	3.5413804	4107		
71053	125.05971518612206	7.0542355	3607		
9674	125.0709314232246	1.4694476	3554		
137107	125.07093906541849	11.744859	2535		
7982	125.07094113907988	1.1960278	-1		
4376	125.0709415414821	0.8742472	8601		
140524	125.07094093192616	11.877339	2535		
133615	125.0709457398012	11.574613	2535		
129626	125.07094960932534	11.451693	2535		
4001	125.07902805683256	0.8325268	8601		
5711	125.07903251390232	0.9195189	-1		
42759	125.09608212755384	4.920909	15		
32255	125.09608366058048	4.1198697	15		
55367	125.09608813291362	5.862119	-1		
65800	125.096088141421	6.615319	783		
95378	125.09608891495974	9.5132065	-1		
33551	125.09609063594776	4.2413583	-1		
89545	125.09609108006276	9.01429	783		
53277	125.09609151757012	5.681165	2649		
35013	125.09609283196518	4.32491	15		
38934	125.09609344413676	4.589834	15		
21534	125.09609401522782	3.2454333	3607		
72355	125.09609381408391	7.200383	7933		
15038	125.09609549847748	2.4361174	783		
71470	125.09609517027272	7.1025248	2649		
48198	125.09609622484057	5.319819	-1		
37888	125.09609906137749	4.5320787	2649		
61550	125.09609962630589	6.3081546	783		
91975	125.09610000978148	9.220567	2649		
63458	125.09610520937468	6.434882	5185		
4428	125.10732545784582	0.9077861	-1		
9888	125.10732656552058	1.5701797	-1		
13035	125.10733342179256	2.1558511	1092		
6217	125.10733761414456	1.0209545	-1		
43291	125.10734969559437	4.9738016	-1		
198	125.9622414524769	0.5442767	3191		
285	125.98623738233798	0.55771214	3191		
4466	125.98626485400156	0.8404139	3191		
3146	125.98626821884636	0.75121003	3191		
52929	126.02193610070384	5.6525664	-1		
17221	126.02196122624616	2.7766721	3191		
14399	126.05496268453687	2.3696954	-1		
11226	126.0549652728642	1.8009058	-1		
16596	126.05496723912223	2.7271743	3261		
8823	126.05496933451928	1.3163426	2701		
6048	126.0549900406005	0.9970235	-1		
3225	126.05499100886789	0.7903031	3191		
1935	126.05499315634216	0.6863751	-1		
4239	126.05499852527154	0.85874546	-1		
9366	126.09134585491564	1.4195786	-1		
29744	126.09134954071698	3.926153	-1		
22732	126.09135009700306	3.3442879	-1		
12774	126.09135186924462	2.0891585	2511		
28227	126.09135311415936	3.7970278	2688		
31241	126.0913561552244	4.037304	2688		
1382	126.89529379739376	0.6181083	-1		
4395	126.89531554044616	0.7973514	-1		
3191	126.89533143093026	0.75243324	-1		
3450	126.97155383527031	0.79256415	9210		
1909	126.97162635466886	0.6904213	2242		
4932	126.97163336629612	0.8663332	-1		
14	126.97198492685509	0.52770287	-1		
259	126.9895833380858	0.5535035	4898		
50867	127.01546924119106	5.505621	-1		
9399	127.03897028784527	1.4461381	-1		
42432	127.03897222925129	4.9115767	-1		
10156	127.03897504566092	1.6456236	-1		
29543	127.0389776471502	3.9108226	-1		
15032	127.03898090522428	2.4031823	-1		
19661	127.03898130651658	3.0645056	2498		
13260	127.03898252955616	2.1645892	1991		
21287	127.03898372617684	3.2269206	-1		
8182	127.03898481127273	1.2489697	2943		
37081	127.03898574941928	4.471082	-1		
27428	127.03898717336249	3.7353652	-1		
4835	127.03900808213788	0.9009112	-1		
7888	127.05020417468862	1.1986247	-1		
13112	127.05021387826426	2.1299686	-1		
5649	127.0502162446512	0.96632576	-1		
40099	127.0502351914554	4.7249527	2194		
3815	127.0583086336737	0.8323869	397		
88628	127.0753515544012	8.909025	-1		
9652	127.07535529453688	1.5574896	1962		
10595	127.07535832877562	1.6711864	-1		
13730	127.07535891577548	2.2146902	5185	13730.0	Furaneol (known structural isomers: 0; isobaric peaks in run: 3)
16441	127.07536484484044	2.7418902	-1		
73006	127.07536496000908	7.2317624	15		
20375	127.07537116887175	3.2061422	-1		
18166	127.07537133638596	2.8706715	-1		
24614	127.07537294278768	3.4817693	6828		
23815	127.07537370219184	3.4401264	6828		
27651	127.07537436554064	3.743917	2017		
34219	127.07537500316032	4.2734423	201		
124878	127.11173055827268	11.169865	4669		
122980	127.1117309153892	11.093368	-1		
72629	127.1117471618016	7.2124066	15		
82403	127.11175186884752	8.26797	-1		
47895	127.11175272038469	5.30204	6590		
15619	127.54232985879506	2.546622	-1		
72	128.01924621742097	0.53550804	2511		
8074	128.01927137072366	1.2186403	2511		
7365	128.0192739169434	1.146905	2511		
10164	128.01927417914575	1.6544484	2511		
3340	128.01929322181994	0.7760785	2511		
3850	128.03421136977104	0.8259772	158		
12876	128.03424157266022	2.0964646	1678		
13045	128.04234278627305	2.14218	1678		
8488	128.07061067926978	1.2945709	-1		
15568	128.0706105924912	2.5178573	158		
3461	128.07061939375032	0.7971174	2511		
6118	128.07062441768176	1.0160513	158		
48446	128.1069935601223	5.319288	1003		
39853	128.1069970899719	4.6459165	-1		
29040	128.1069976644662	3.87899	-1		
30933	128.10700515309003	4.0084233	-1		
71097	128.1070050663115	7.066219	-1		
37488	128.10700544903375	4.5170856	361		
7140	128.1070126349217	1.1240376	-1		
9960	128.1433704826107	1.577397	361		
40753	128.14337406895615	4.7620883	-1		
3471	128.9507917754062	0.79310316	1588		
83953	129.01819437068218	8.440655	-1		
5989	129.01872716042345	1.0125211	-1		
86	129.02001765137516	0.5370412	2511		
3847	129.05215561887314	0.8275162	-1		
2409	129.05217340521227	0.7029772	-1		
100443	129.05461801848475	9.828251	1991		
105266	129.05462294656647	10.106049	1991		
53989	129.054631404584	5.711171	1673		
47396	129.05463270699113	5.2712874	1673		
84537	129.0546329111329	8.501601	1991		
10130	129.05463860091723	1.6296004	-1		
34895	129.05464096741895	4.3248224	1991		
15285	129.05464304554192	2.4571126	-1		
11630	129.0546486905661	1.9012831	-1		
18050	129.05464958619476	2.8761423	-1		
12674	129.0546505899702	2.0451293	-1		
7872	129.05465639771697	1.18889	-1		
5967	129.0546827416966	0.9924724	-1		
5020	129.05470372151578	0.9277246	15		
3288	129.0658277238734	0.7706527	10582	3288.0	1-(dimethylamino)cyclopropanecarboxylic acid
1688	129.0658570482545	0.62532634	10582	1688.0	1-(dimethylamino)cyclopropanecarboxylic acid
80247	129.06988100906233	8.011245	1991		
70571	129.0698821936269	7.0253205	1991		
64317	129.0698983050316	6.504823	1991		
60517	129.06991201099575	6.2383976	1991		
29953	129.0910182216891	3.9384828	3264		
11422	129.10225179195908	1.8688074	-1		
17137	129.10225833467496	2.7660842	-1		
20596	129.10227063324024	3.1801627	4008		
4556	129.10227554352952	0.8693525	-1		
37505	129.11035603800005	4.520278	-1		
47750	129.1273995264429	5.2945657	8919		
98869	129.12740204629486	9.721427	8919		
96185	129.12740500549873	9.544364	-1		
14337	129.13864076104284	2.3501823	-1		
13747	129.13864944553384	2.2559824	-1		
5071	129.55993086152145	0.9187028	-1		
226	129.97911898620447	0.5510716	3728		
10675	130.00793591975588	1.6979913	1936		
8023	130.0079454368461	1.2111777	1936		
3298	130.00795540029594	0.76735234	9274		
6881	130.00795605359622	1.1198357	-1		
662	130.00795809671212	0.57684463	-1		
4783	130.0079646640879	0.890271	9274		
5298	130.01676794604913	0.92179406	-1		
81	130.01679561410108	0.5359567	-1		
3309	130.0168104685493	0.7759522	-1		
2209	130.04988476019943	0.65781265	15		
6344	130.0498864223897	1.0337877	10242		
3922	130.04989155073557	0.8315724	15		
9584	130.0651265576011	1.5945036	2682		
8931	130.06512649681142	1.3453127	2682		
30530	130.06515963633737	3.999044	-1		
42304	130.06518124217308	4.888618	-1		
85779	130.0862471297068	8.653054	-1		
107562	130.0862492076832	10.278773	-1		
101163	130.086252677258	9.895758	-1		
8082	130.08626141719057	1.2199267	2682		
323	130.08626356349302	0.61741036	3261		
17295	130.08626430111397	2.773534	-1		
2462	130.08626658901613	0.69528383	15		
26155	130.0862668528881	3.6257021	790		
22674	130.08626916348152	3.3472385	-1		
28091	130.08627282263166	3.7773776	790		
4143	130.08627860325504	0.86858535	15		
5244	130.0862786348307	0.918629	-1		
43300	130.12263071692618	4.958452	-1		
79571	130.12263248038818	7.9409375	-1		
41032	130.1226457588162	4.7874804	8972		
53328	130.1226483639457	5.6786876	1003		
39104	130.12265060380298	4.6350355	-1		
96288	130.13074942321066	9.543642	-1		
19319	130.1590114188469	3.0209384	-1		
20622	130.15902809533824	3.1441882	7350		
25955	130.15903024471288	3.5928316	2206		
26692	130.15903109860895	3.6402853	2206		
14638	130.15903142268135	2.3903832	7350		
22001	130.15903626490905	3.2316756	7350		
73703	130.15903608637709	7.299925	-1		
24543	130.15903989325204	3.4245276	2206		
2219	130.15904726843556	0.67751193	-1		
6057	130.15905017401755	1.004418	-1		
3083	130.52571035323757	0.750103	-1		
5069	130.57645448787258	0.91927475	-1		
8205	131.04913811528024	1.2492172	15		
34347	131.0491634918177	4.28829	15		
104829	131.04916790996077	10.087062	-1		
22216	131.04917089141898	3.2926612	15		
63887	131.0491711101181	6.4738946	15		
54102	131.04918157269188	5.7351604	-1		
6885	131.0702931327489	1.1028225	-1		
90416	131.08553868073065	9.07242	-1		
73086	131.0855391619511	7.2494655	-1		
114835	131.10664026590342	10.655366	-1		
43003	131.10665031923463	4.9145203	294		
42032	131.1066570285034	4.8636928	294		
70563	131.10665853238194	7.0259113	-1		
53513	131.10666075757828	5.6917677	294		
48253	131.10666213425262	5.3232226	-1		
22663	131.10666310940363	3.344939	294		
54938	131.10667802354715	5.7879715	294		
448	131.12910883867843	0.5694898	-1		
19342	131.16238044589915	3.021383	-1		
6015	131.16242528422197	1.0031354	-1		
15730	131.9297851196538	2.5652895	3172		
159	132.0036000976839	0.53494316	-1		
3112	132.00360395336935	0.75317186	-1		
15563	132.04439814415238	2.535192	3172		
9767	132.1019084362651	1.5867393	-1		
1912	132.10191137782263	0.6536928	1588		
8901	132.101911345238	1.3271993	15		
31189	132.10192042364048	4.042994	15		
6129	132.10193173665527	0.98199475	15		
5006	132.101938475492	0.9104484	15	5006.0	Isoleucine (known structural isomers: 1; isobaric peaks in run: 1)
18998	132.1657195131722	3.0155106	-1		
68513	133.02841483656113	6.8462048	6192		
19318	133.02842853158208	3.0295265	6192		
4384	133.03174017266232	0.86750376	-1		
11537	133.03967261529607	1.8750732	-1		
4471	133.0607476316038	0.7989739	1278		
17566	133.0646481014706	2.8113675	-1		
40614	133.06479340348503	4.753944	6400		
55374	133.06479495659744	5.8467536	6400		
12171	133.06479586586812	1.9748983	7264		
47452	133.06480978201884	5.2806306	7264		
62910	133.06481100165908	6.400029	6400		
1566	133.06816909068417	0.62592816	-1		
8485	133.07605803057808	1.2896221	-1		
7465	133.07606003842287	1.145604	-1		
16250	133.0858985847043	2.638481	969		
110620	133.08589906487495	10.434611	4898		
24850	133.08591169762815	3.5244637	969		
20128	133.085913807907	3.1175008	-1		
9682	133.0859218610146	1.522424	969		
105190	133.0859232366226	10.110616	4898		
15517	133.0859273894617	2.5264864	-1		
51238	133.08592920563197	5.541343	969		
12939	133.08593130165727	2.0947561	969		
5815	133.08596414220878	0.9814623	-1		
80046	133.10116988330566	7.9894366	1872		
81760	133.10117484503905	8.172843	1872		
85106	133.1011781918962	8.576226	1872		
47877	133.10117903062604	5.3074512	1872		
75752	133.10118053136978	7.502937	1872		
77062	133.1011811778702	7.6523843	4898		
41576	133.10118242675395	4.8395576	1872		
38769	133.10118866388817	4.619955	1872		
44842	133.10119143689934	5.091584	1872		
59608	133.10119165085294	6.190163	1872		
73143	133.10119253062572	7.266063	1872		
57265	133.1011943852023	6.0465913	1872		
58800	133.10119441298224	6.1405196	1872		
63068	133.10119589293595	6.3995686	1872		
92866	133.10119699407454	9.261063	1872		
91044	133.10119869132825	9.144522	1872		
65077	133.10119931530568	6.52733	1872		
5406	133.10528563106217	0.91379446	-1		
16396	134.04480773853112	2.687091	-1		
26950	134.0448196425482	3.704071	-1		
2959	134.04486067195865	0.7407358	-1		
25550	134.0600511542091	3.5855381	-1		
33082	134.06005890319827	4.185854	-1		
15933	134.06008362735912	2.5623455	-1		
12547	134.0634108093173	2.0466075	940		
10995	134.0712833559488	1.7606221	-1		
4512	134.07128384978756	0.84514946	-1		
11444	134.0712854167612	1.8011343	-1		
41874	134.09643218173875	4.8561416	-1		
22719	134.09644767776018	3.3496726	-1		
3380	134.1175738935967	0.75851846	-1		
1386	134.1175748161079	0.6201958	644		
4541	134.11758383083978	0.8274105	644		
4821	135.0409580521653	0.87624156	982		
68523	135.04406476819224	6.8468466	-1		
35247	135.0440675414785	4.3460817	15		
14588	135.0440930952912	2.3936923	-1		
21888	135.04422328478424	3.278224	2946		
1232	135.0474184331384	0.61601996	982		
3327	135.04742147007136	0.76149523	982		
133538	135.0474432417409	11.575389	5962		
4818	135.0474516917749	0.9095537	982		
1672	135.0539987370585	0.64156586	-1		
4802	135.0542662487651	0.8966463	982		
7330	135.05500668285885	1.1371604	-1		
17331	135.05521011261754	2.7795768	-1		
21501	135.05531273012068	3.2475724	-1		
70494	135.06519645570884	7.016852	8308		
7320	135.06547591731692	1.1431711	8308		
82621	135.0804358627552	8.287945	15		
83696	135.08043686966732	8.409342	15		
84669	135.08044298116033	8.5113325	15		
32311	135.08044440664253	4.116852	15	32311.0	Adamantylidene
99200	135.08044477857356	9.735519	-1	99200.0	Spectral Match to L-Carvone from NIST14
81637	135.08044632868896	8.147933	-1		
14876	135.08044766020936	2.4033613	5463		
94304	135.0804486221248	9.413519	4830	94304.0	Spectral Match to .alpha.-Pinene oxide from NIST14
74939	135.0804517407108	7.402654	15		
53219	135.08045408332376	5.6640363	15		
60343	135.0804580234362	6.2304773	5962		
104594	135.080458746878	10.067487	15	104594.0	Spectral Match to .alpha.-Pinene oxide from NIST14
65164	135.0804593450016	6.54986	4830	65164.0	Spectral Match to .alpha.-Pinene oxide from NIST14
28501	135.08045981707548	3.7846255	15		
92008	135.08046602136463	9.205856	15		
32521	135.09169716566484	4.1414876	-1		
23349	135.10121610483003	3.3986275	2963		
14115	135.10159261515528	2.3039594	-1		
11313	135.1015950911579	1.8224282	2458		
90863	135.10160056473728	9.120602	2963		
13473	135.10160880168556	2.2591345	2963		
15077	135.10431246341807	2.4440465	2963		
78295	135.1168262143387	7.795345	15		
43517	135.1168284515911	4.993571	15	43517.0	CARVEOL CollisionEnergy:102040
25496	135.11683201876434	3.5832996	15	25496.0	CARVEOL CollisionEnergy:102040
104151	135.11683254631956	10.040876	15	104151.0	Adamantylidene
99478	135.11683388380726	9.7653265	15	99478.0	CARVEOL CollisionEnergy:205060
86617	135.11683692191235	8.705073	15		
45983	135.116838667904	5.1667557	15	45983.0	CARVEOL CollisionEnergy:102040
96281	135.11683876522005	9.52316	15	96281.0	CARVEOL CollisionEnergy:205060
80703	135.11683905963125	8.071969	5962		
53671	135.11683979724336	5.6967735	15	53671.0	Spectral Match to Amantadine from NIST14
72510	135.1168401293555	7.194487	15	72510.0	Adamantylidene
59173	135.1168420122264	6.1484537	15	59173.0	Adamantylidene
28773	135.11684250077957	3.8251946	15	28773.0	CARVEOL CollisionEnergy:102040
35995	135.11684367373346	4.4233413	15	35995.0	CARVEOL CollisionEnergy:102040
23762	135.11684382435104	3.4416711	15		
63916	135.1168475320791	6.47014	15		
132320	135.11685037336736	11.51911	-1		
59145	136.0215539425181	6.1486335	-1		
13093	136.03932041650268	2.1553788	-1		
5074	136.03932151480203	0.9263589	-1		
9326	136.05062572299585	1.4279869	-1		
6225	136.0617744473116	1.0245563	-1		
24726	136.06177970230948	3.4998505	-1		
1812	136.06178287244057	0.6580454	-1		
3618	136.06178486786422	0.80870724	-1		
16150	136.07315413771897	2.633776	-1		
47566	136.075692148188	5.283786	4008		
48728	136.07569264692108	5.3597813	4008		
43854	136.07569682608468	5.024704	-1		
52300	136.07569780198722	5.6132917	-1		
41663	136.07569829486937	4.8323655	-1		
30007	136.07569946514533	3.9538698	42		
33019	136.07570013627114	4.185367	-1		
39667	136.07570338311214	4.632008	4008		
37710	136.07570624689885	4.5696754	4008		
70356	136.07570672864298	7.0094204	-1		
25279	136.07570797872748	3.5651906	-1		
26528	136.0757097349676	3.6199298	-1		
61307	136.07571045278303	6.2971983	4008		
28057	136.07571331505642	3.7793627	4008		
23609	136.0757155453547	3.4237869	-1		
6764	136.07571819572905	1.083116	-1		
8449	136.0757183607662	1.2943956	-1		
4023	136.07573393665805	0.8466104	-1		
17729	136.07575577390156	2.831527	-1		
14169	136.10496976242976	2.3051012	-1		
9536	136.11207052855394	1.4954292	-1		
15848	136.11207319225676	2.5903144	-1		
74729	136.1120755477849	7.391983	-1		
17088	136.11207968083988	2.73375	-1		
13855	136.11208220307148	2.240657	-1		
6828	136.11208610818542	1.0907043	-1		
21806	136.1120874151342	3.2757123	7338		
13321	137.02332771136685	2.1911018	15		
7352	137.04579619432724	1.1284168	15		
4175	137.04580994966415	0.8417324	-1		
94703	137.0571322320913	9.427991	-1		
3918	137.05964291079766	0.8160082	-1		
15630	137.05970039190433	2.5544233	6762		
42490	137.05970971898287	4.9101453	6762		
51221	137.05971384256145	5.496382	15		
12189	137.05971184555895	1.9764979	4176		
39492	137.05971291584166	4.635775	15		
32258	137.05971528921586	4.115191	15		
48596	137.05971672910024	5.340802	6762		
53223	137.0597167359931	5.6657996	6762		
36413	137.0597169856697	4.4552474	15		
20861	137.05971762216393	3.2120914	6762		
18074	137.05971837786254	2.8748503	15		
29626	137.0597205427449	3.9210958	15		
22813	137.05972137277064	3.358187	6762		
24189	137.05972261957317	3.4442415	-1		
34404	137.0597230177081	4.2755556	15		
57253	137.05972486686562	6.0046797	6762		
78154	137.05972897534312	7.756909	6762	78154.0	Limonene (known structural isomers: 1; isobaric peaks in run: 1)
85162	137.05974949589682	8.573377	6762		
72878	137.0597688692925	7.229888	6762		
87722	137.0597770676003	8.796795	6762	87722.0	Limonene (known structural isomers: 1; isobaric peaks in run: 1)
102247	137.05978191950916	9.9361105	6762		
17840	137.0709311989277	2.8548195	3679		
13420	137.07094951901092	2.1871502	-1		
23202	137.07095098350916	3.393453	-1		
84836	137.09608649190088	8.5373125	783		
